generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
0,186,-22706.215049968192,-52.4525733846875,9.48939595812517,0.5106040418748297,0.4838709677419355,0
1,164,-9991.060760133283,-52.4525733846875,8.09698618262927,1.9030138173707307,0.573170731707317,0
2,172,-4051.444595727434,-52.4525733846875,6.841668917555892,3.158331082444108,0.6569767441860465,0
3,186,-3985.6931649846156,-52.4525733846875,6.444671135547739,3.555328864452261,0.6075268817204301,0
4,166,-3386.4238059437253,-52.4525733846875,5.890079773685167,4.109920226314833,0.6506024096385542,0
5,180,-3604.1903150477497,-52.4525733846875,5.594259081873097,4.405740918126903,0.7444444444444445,0
6,170,-2705.833198559451,-52.4525733846875,4.942590115657443,5.057409884342557,0.8,0
7,172,-4676.532605505701,-52.4525733846875,4.998752374204273,5.001247625795727,0.7790697674418605,0
8,166,-2869.2556159767955,-52.4525733846875,4.591045023798742,5.408954976201258,0.7590361445783133,0
9,178,-3392.168327423604,-52.4525733846875,4.45699093804138,5.54300906195862,0.702247191011236,0
10,186,-2889.1856993809806,-52.4525733846875,4.120023770997913,5.879976229002087,0.7096774193548387,0
11,154,-3763.5282079476465,-52.4525733846875,4.432966612990749,5.567033387009251,0.6233766233766234,0
12,166,-3187.261379303478,-52.4525733846875,4.468823090212634,5.531176909787366,0.5240963855421686,0
13,168,-4064.545894195797,-52.4525733846875,4.820798857569257,5.179201142430743,0.5535714285714286,0
14,158,-2889.4580204767435,-52.4525733846875,4.460784126862787,5.539215873137213,0.5063291139240507,0
15,164,-3047.491418419606,-52.4525733846875,3.8528751855473513,6.147124814452649,0.43902439024390244,0
16,168,-4010.335569991255,-52.4525733846875,3.7080593404201756,6.291940659579824,0.30952380952380953,0
17,170,-5195.724745788604,-52.4525733846875,4.198100347872263,5.801899652127737,0.3764705882352941,0
18,178,-5129.51720522279,-52.4525733846875,4.555320235876437,5.444679764123563,0.398876404494382,0
19,178,-3422.492975863135,-52.4525733846875,4.446886529687746,5.553113470312254,0.42134831460674155,0
20,168,-3460.961894472356,-52.4525733846875,3.999725451518116,6.000274548481884,0.40476190476190477,0
21,162,-3961.3628115168613,-52.4525733846875,4.34144001651387,5.65855998348613,0.4444444444444444,0
22,168,-4243.879759599923,-52.4525733846875,4.7008638887094785,5.2991361112905215,0.3869047619047619,0
23,168,-3647.2245508528613,-52.4525733846875,4.756027972555219,5.243972027444781,0.3869047619047619,0
24,160,-5496.260475433124,-52.4525733846875,5.046639660599929,4.953360339400071,0.45625,0
25,168,-3865.5764060810006,-52.4525733846875,4.58775200460386,5.41224799539614,0.44047619047619047,0
26,172,-3211.5887256539445,-52.4525733846875,3.8485649014690404,6.15143509853096,0.436046511627907,0
27,168,-3125.6621276355136,-52.4525733846875,4.6681153692479915,5.3318846307520085,0.5059523809523809,0
28,158,-4464.542055592286,-52.4525733846875,4.736827629581856,5.263172370418144,0.4810126582278481,0
29,174,-5920.527570934333,-52.4525733846875,5.078326769688474,4.921673230311526,0.5344827586206896,0
30,172,-4072.387456881424,-52.4525733846875,4.505758082790207,5.494241917209793,0.6569767441860465,0
31,172,-2648.4142854661113,-52.4525733846875,4.178351971063313,5.821648028936687,0.5930232558139535,0
32,168,-2438.7977440644945,-52.4525733846875,3.82193701021668,6.17806298978332,0.5238095238095238,0
33,168,-5089.704394592413,-52.4525733846875,4.507555181295735,5.492444818704265,0.48214285714285715,0
34,174,-3253.751156328535,-52.4525733846875,4.489897168896836,5.510102831103164,0.4942528735632184,0
35,156,-4547.983996469259,-52.4525733846875,4.625874864573857,5.374125135426143,0.47435897435897434,0
36,170,-3316.1376923172056,-52.4525733846875,4.705650183558933,5.294349816441067,0.5411764705882353,0
37,176,-3712.551190294383,-52.4525733846875,4.687294468160268,5.312705531839732,0.5397727272727273,0
38,172,-5300.20109550602,-52.4525733846875,5.1448396476107385,4.8551603523892615,0.6046511627906976,0
39,158,-2933.3698956864528,-52.4525733846875,4.458803392075774,5.541196607924226,0.5949367088607594,0
40,162,-4694.1720097121,-52.4525733846875,4.705144781497993,5.294855218502007,0.6296296296296297,0
41,162,-3675.5418752481332,-52.4525733846875,4.354283739258836,5.645716260741164,0.6296296296296297,0
42,170,-4149.548352149673,-52.4525733846875,4.3920610031168605,5.6079389968831395,0.6470588235294118,0
43,172,-4307.398050846253,-52.4525733846875,4.520142958038262,5.479857041961738,0.6104651162790697,0
44,166,-2307.4179460811006,-52.4525733846875,4.206255431474144,5.793744568525856,0.5963855421686747,0
45,180,-4665.927557663308,-52.4525733846875,4.441650576766374,5.558349423233626,0.6166666666666667,0
46,170,-4202.0444532633455,-52.4525733846875,4.7977991357674865,5.2022008642325135,0.5470588235294118,0
47,168,-5570.430587146534,-52.4525733846875,5.321822498061496,4.678177501938504,0.5535714285714286,0
48,166,-4088.2120721048645,-52.4525733846875,4.8264639102190845,5.1735360897809155,0.536144578313253,0
49,180,-3596.724619031682,-52.4525733846875,4.691701476550902,5.308298523449098,0.4444444444444444,0
50,176,-4380.597084381568,-52.4525733846875,4.499466814170674,5.500533185829326,0.5284090909090909,0
51,168,-4623.741413193041,-52.4525733846875,4.695948810906686,5.304051189093314,0.4642857142857143,0
52,160,-3699.3342289259867,-52.4525733846875,4.6847069120822775,5.3152930879177225,0.50625,0
53,172,-3747.551742024778,-52.4525733846875,4.611981276387929,5.388018723612071,0.47674418604651164,0
54,166,-3700.4974293563873,-52.4525733846875,4.4249087925210295,5.5750912074789705,0.4819277108433735,0
55,168,-6030.064143063767,-52.4525733846875,4.790829077503437,5.209170922496563,0.4166666666666667,0
56,170,-4351.239693805023,-52.4525733846875,4.747301520347906,5.252698479652094,0.5235294117647059,0
57,164,-2898.4336450328015,-52.4525733846875,4.3889001716787766,5.6110998283212234,0.5792682926829268,0
58,178,-4266.208359988843,-52.4525733846875,4.75303351700529,5.24696648299471,0.5168539325842697,0
59,162,-6078.0396201362055,-52.4525733846875,4.939819764487163,5.060180235512837,0.5370370370370371,0
60,174,-5224.688314128488,-52.4525733846875,4.528374607581308,5.471625392418692,0.6091954022988506,0
61,178,-4795.908798475925,-52.4525733846875,4.664314407666887,5.335685592333113,0.6179775280898876,0
62,174,-3606.365873992158,-52.4525733846875,4.730844863803257,5.269155136196743,0.6206896551724138,0
63,166,-5169.074003129815,-52.4525733846875,4.680191636829012,5.319808363170988,0.6325301204819277,0
64,168,-4410.032175200531,-52.4525733846875,4.4026495742325755,5.5973504257674245,0.5476190476190477,0
65,168,-4259.1531402929195,-52.4525733846875,4.402552538851853,5.597447461148147,0.5,0
66,166,-2890.3715532170772,-52.4525733846875,4.17819676942572,5.82180323057428,0.4578313253012048,0
67,166,-3919.1850567142337,-52.4525733846875,3.97762482692707,6.0223751730729305,0.45180722891566266,0
68,172,-4083.294233615065,-52.4525733846875,3.603301794473404,6.3966982055265955,0.46511627906976744,0
69,162,-3123.8729725814055,-52.4525733846875,3.9062074965204956,6.093792503479504,0.4567901234567901,0
70,178,-4884.9432686108075,-52.4525733846875,4.57066307753437,5.42933692246563,0.5056179775280899,0
71,152,-3582.0690458434724,-52.4525733846875,4.753131881832073,5.246868118167927,0.5921052631578947,0
72,180,-3406.4048633053685,-52.4525733846875,4.292134006839284,5.707865993160716,0.55,0
73,184,-3993.584567245368,-52.4525733846875,4.291131130629046,5.708868869370954,0.5434782608695652,0
74,168,-3987.9003640165597,-52.4525733846875,4.016347512486019,5.983652487513981,0.5535714285714286,0
75,162,-4251.212795750064,-52.4525733846875,4.3237006692123225,5.6762993307876775,0.5185185185185185,0
76,160,-3746.978838699494,-52.4525733846875,4.408511990154807,5.591488009845193,0.56875,0
77,174,-5505.621594617802,-52.4525733846875,4.297204122802071,5.702795877197929,0.5574712643678161,0
78,172,-3223.153635652592,-52.4525733846875,4.436260425139056,5.563739574860944,0.5174418604651163,0
79,170,-5166.060226837898,-52.4525733846875,4.826796253677019,5.173203746322981,0.5764705882352941,0
