generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
0,176,-2900.481369154087,-1.2491374577366088,7.407268985250777,0.5927310147492229,0.6477272727272727,26
1,168,-1806.041983308584,-1.2491374577366088,6.879106930558675,1.1208930694413253,0.6428571428571429,41
2,166,-999.3110771574235,-1.2491374577366088,6.120480805293271,1.8795191947067291,0.6204819277108434,26
3,165,-812.2423505319332,-1.2491374577366088,5.900499713760922,2.0995002862390777,0.6363636363636364,39
4,166,-998.7966076951703,-1.2491374577366088,5.442458802810151,2.557541197189849,0.6807228915662651,40
5,170,-883.080373573257,-1.2491374577366088,4.6598559550338505,3.3401440449661495,0.5294117647058824,25
6,165,-723.2316950237324,-1.2491374577366088,4.657671644938919,3.342328355061081,0.46060606060606063,19
7,165,-233.12896574120373,-1.2491374577366088,3.8739743523818406,4.126025647618159,0.42424242424242425,10
8,177,-670.6839971402903,-1.2491374577366088,3.877409397446158,4.122590602553842,0.3785310734463277,9
9,165,-794.0343593336648,-1.2491374577366088,4.077868751607836,3.922131248392164,0.4909090909090909,18
10,174,-483.55007522065347,-1.2491374577366088,3.685501226043093,4.314498773956907,0.41379310344827586,21
11,175,-420.022790567727,-1.2491374577366088,3.9989704716948618,4.001029528305138,0.37714285714285717,25
12,162,-839.7457854183862,-1.2491374577366088,3.9559981752371485,4.0440018247628515,0.3395061728395062,22
13,167,-994.8524426738414,-1.2491374577366088,3.8556106056959774,4.144389394304023,0.32335329341317365,23
14,167,-934.6890719923498,-1.2491374577366088,4.294005265575426,3.705994734424574,0.2694610778443114,14
15,164,-559.718220730019,-1.2491374577366088,4.523026630052472,3.476973369947528,0.3170731707317073,12
16,174,-1151.0935599477775,-1.2491374577366088,3.9061587128748125,4.093841287125187,0.3505747126436782,11
17,163,-722.5005049852639,-1.2491374577366088,3.602902621447493,4.397097378552507,0.3312883435582822,17
18,177,-1198.04968740455,-1.2491374577366088,3.9955512171675522,4.004448782832448,0.3785310734463277,25
19,162,-922.2839887039858,-1.2491374577366088,4.199842938150077,3.800157061849923,0.3271604938271605,21
20,177,-1824.871057770163,-1.2491374577366088,4.59194934571746,3.4080506542825404,0.3502824858757062,25
21,175,-1948.4630574677903,-1.2491374577366088,4.563767964114194,3.436232035885806,0.3657142857142857,25
22,168,-2127.010991232888,-1.2491374577366088,4.265786541032241,3.7342134589677594,0.27976190476190477,15
23,169,-1198.1430188977145,-1.2491374577366088,3.979582404229004,4.020417595770996,0.21301775147928995,7
24,175,-1514.2669013802272,-1.2491374577366088,4.003951035369176,3.996048964630824,0.21142857142857144,9
25,185,-660.0118676676391,-1.2491374577366088,3.523643528732962,4.476356471267038,0.25405405405405407,17
