generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
0,180,-65160.767390831614,-35.17797647687786,9.828158779446827,0.17184122055317275,0.4777777777777778,0
1,172,-38915.88367047516,-34.17797647687786,9.323406538063578,0.676593461936422,0.5523255813953488,0
2,178,-33342.68614303925,-34.17797647687786,8.811733286452947,1.188266713547053,0.5617977528089888,0
3,174,-23248.808303683054,-34.17797647687786,8.240644434812127,1.7593555651878727,0.5632183908045977,0
4,166,-23082.241126242203,-34.17797647687786,8.333448303259953,1.666551696740047,0.5240963855421686,0
5,172,-22252.968770711104,-34.17797647687786,8.098291536284917,1.9017084637150834,0.45348837209302323,0
6,182,-20771.715647542787,-34.17797647687786,7.6736763830450165,2.3263236169549835,0.3901098901098901,0
7,162,-16514.465560018896,-34.17797647687786,7.386562908577782,2.6134370914222176,0.4691358024691358,0
8,166,-18684.700899879794,-34.17797647687786,7.237576995486737,2.7624230045132627,0.4939759036144578,0
9,166,-20088.798608691857,-34.17797647687786,7.401022006605415,2.598977993394585,0.5120481927710844,0
10,178,-15890.613489157258,-34.17797647687786,7.293752582139352,2.7062474178606477,0.46629213483146065,0
11,170,-20300.01032782302,-34.17797647687786,7.451689399773298,2.548310600226702,0.3764705882352941,0
12,166,-14014.150560361557,-34.17797647687786,7.330801899445713,2.6691981005542873,0.3132530120481928,0
13,164,-17572.529580426086,-34.17797647687786,7.3928210406237875,2.6071789593762125,0.29878048780487804,0
14,176,-25214.387589107544,-34.17797647687786,7.773783793790954,2.2262162062090463,0.3181818181818182,0
15,160,-29783.651941763947,-34.17797647687786,8.06776138994965,1.9322386100503497,0.3,0
16,170,-39196.050635018175,-1.137152872094326,7.878237231523782,2.121762768476218,0.3588235294117647,0
17,166,-2066.0863813044452,-2.319343134509552,7.730767503455718,2.269232496544282,0.42771084337349397,0
18,176,-2145.477948186679,-2.319343134509552,7.763313790606738,2.2366862093932616,0.4715909090909091,0
19,178,-1844.0214823130952,-2.319343134509552,7.681006007736659,2.3189939922633407,0.5674157303370787,0
20,182,-2411.1247513852027,-2.319343134509552,7.7918570271564365,2.2081429728435635,0.532967032967033,0
21,162,-2234.2428311967246,-2.319343134509552,7.7776530151438275,2.2223469848561725,0.4567901234567901,0
22,168,-2149.4425197365526,-2.319343134509552,7.63346094383152,2.36653905616848,0.4642857142857143,0
23,160,-2311.2845353957246,-2.319343134509552,7.868991030486422,2.1310089695135783,0.46875,0
24,180,-1920.3291297850517,-2.319343134509552,7.715112227353058,2.2848877726469423,0.42777777777777776,0
25,188,-1869.3963850993307,-2.319343134509552,7.709534042532667,2.290465957467333,0.4521276595744681,0
26,166,-2317.983627576746,-2.319343134509552,7.735171750429814,2.2648282495701864,0.4397590361445783,0
27,170,-2512.466526567913,-2.319343134509552,7.83356634264686,2.1664336573531404,0.5058823529411764,0
28,176,-2218.712184799342,-2.319343134509552,7.447257934254005,2.5527420657459947,0.4431818181818182,0
29,158,-1868.9929014559823,-2.319343134509552,7.179015075755551,2.820984924244449,0.43037974683544306,0
30,164,-2008.500161423377,-2.319343134509552,7.265389698566182,2.7346103014338183,0.4451219512195122,0
31,168,-2026.6375806714273,-2.319343134509552,7.291841748057442,2.7081582519425584,0.4226190476190476,0
32,170,-16292.271147988973,-7.891590127543168,7.30406626634914,2.69593373365086,0.3764705882352941,0
33,166,-10630.400339324055,-7.891590127543168,7.202346380825013,2.7976536191749872,0.41566265060240964,0
34,160,-15122.311152332468,-7.891590127543168,7.363950182039104,2.636049817960896,0.43125,0
35,168,-15333.441577631587,-7.891590127543168,7.56017783759595,2.4398221624040497,0.36904761904761907,0
36,180,-11222.072889985286,-7.891590127543168,7.6384653717922735,2.3615346282077265,0.4111111111111111,0
37,166,-12654.017738880942,-7.891590127543168,7.821534034002769,2.1784659659972307,0.463855421686747,0
38,176,-13330.978017192456,-7.891590127543168,7.73961046997898,2.26038953002102,0.5454545454545454,0
39,166,-15833.436985131819,-7.891590127543168,7.475965781643875,2.5240342183561246,0.5542168674698795,0
40,168,-15149.113131340197,-7.891590127543168,7.499851577257374,2.500148422742626,0.5416666666666666,0
41,160,-10182.379999492452,-7.891590127543168,7.389000863177345,2.610999136822655,0.625,0
42,178,-10333.319200540234,-7.891590127543168,7.187315919976743,2.8126840800232573,0.6348314606741573,0
43,172,-4649.878737719392,-20.217323404786498,7.678542547026201,2.3214574529737986,0.6104651162790697,0
44,176,-4391.045742556979,-20.217323404786498,7.823936982811977,2.1760630171880226,0.5568181818181818,0
45,168,-3940.982977299048,-20.217323404786498,7.572426357205792,2.427573642794208,0.5297619047619048,0
46,170,-4413.187141471258,-20.217323404786498,7.634738014716136,2.3652619852838637,0.5176470588235295,0
47,174,-4460.914328774438,-20.217323404786498,7.5866742093141015,2.4133257906858985,0.5229885057471264,0
48,172,-4091.1683966306387,-20.217323404786498,7.6337506995207445,2.3662493004792555,0.5174418604651163,0
49,172,-13979.594302082558,-0.7885794758238518,7.707457995275757,2.2925420047242433,0.5523255813953488,0
50,160,-9962.975796411498,-0.7885794758238518,7.9548732730959815,2.0451267269040185,0.53125,0
51,170,-10445.178129408354,-0.2114205241761482,7.970529879036065,2.0294701209639348,0.5294117647058824,0
52,172,-9639.726777313306,-0.2114205241761482,7.592021936843206,2.4079780631567944,0.5581395348837209,0
53,166,-10334.84230172567,-0.2114205241761482,7.475215155311779,2.524784844688221,0.6144578313253012,0
54,162,-12371.308705151625,-0.2114205241761482,7.9317427408442045,2.0682572591557955,0.5740740740740741,0
55,172,-11828.896049832063,-0.2114205241761482,7.96972040109677,2.0302795989032303,0.5813953488372093,0
56,172,-11687.547356949473,-0.2114205241761482,8.184268621016471,1.8157313789835285,0.5523255813953488,0
57,168,-3034.8866099151483,-1.7933313292732422,8.380965388191996,1.6190346118080043,0.5892857142857143,0
58,170,-2953.576144762371,-1.7933313292732422,8.002404227279877,1.997595772720123,0.6764705882352942,0
59,168,-2529.599726493714,-1.7933313292732422,7.785903774698565,2.214096225301435,0.6904761904761905,0
60,158,-2334.032798578814,-1.7933313292732422,7.353853799832496,2.646146200167504,0.6962025316455697,0
61,172,-2538.4190381760195,-1.7933313292732422,7.647579584759938,2.3524204152400623,0.5174418604651163,0
62,178,-2797.0756289607402,-1.7933313292732422,7.614325216631771,2.385674783368229,0.5168539325842697,0
63,178,-2848.3371870840465,-1.7933313292732422,7.516758703393333,2.483241296606667,0.47752808988764045,0
64,174,-2562.791028508255,-1.7933313292732422,7.390817893796959,2.6091821062030407,0.4827586206896552,0
65,178,-2710.4547147957514,-1.7933313292732422,7.104295868222809,2.895704131777191,0.5224719101123596,0
66,180,-3366.456758206208,-1.7933313292732422,7.554597316759683,2.4454026832403173,0.55,0
67,164,-4665.186154687681,-0.620617908364161,7.09276491257251,2.90723508742749,0.6890243902439024,0
