generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
0,168,-38841.65996401202,-52.64496946737701,9.387167453189535,0.6128325468104645,0.3630952380952381,0
1,178,-4695.243292214157,-51.64496946737701,8.380957623454806,1.6190423765451936,0.4044943820224719,0
2,170,-3198.561089906684,-48.59704264435659,7.554247745313332,2.445752254686668,0.4117647058823529,0
3,168,-540.4043440109235,-48.59704264435659,5.918719323479672,4.081280676520328,0.3392857142857143,0
4,172,-171.81147075991632,-48.59704264435659,4.372807297098679,5.627192702901321,0.42441860465116277,0
5,170,-28.744452784621718,-11.044243972495835,3.599054798067071,6.400945201932929,0.5588235294117647,0
6,176,-142.30643595620003,-11.044243972495835,3.76278710581468,6.23721289418532,0.5,0
7,180,-78.23323132079076,-12.120258024244434,4.141101536046007,5.858898463953993,0.4888888888888889,0
8,168,-54.696670568659904,-2.180727884482483,4.500206007639821,5.499793992360179,0.5416666666666666,0
9,174,-37.14289681492994,-1.5648435179550368,4.438988912875086,5.561011087124914,0.5919540229885057,0
10,174,-1858.4286631275545,-1.5648435179550368,3.770901569807688,6.2290984301923125,0.5459770114942529,0
11,172,-11.274924895565999,-1.5648435179550368,3.1302236761885154,6.869776323811484,0.6046511627906976,0
12,164,-52.707939623086034,-1.5648435179550368,3.3705491318147516,6.629450868185248,0.6402439024390244,0
13,164,-47.5387255289801,-1.5648435179550368,3.522528048690927,6.477471951309073,0.6585365853658537,0
14,170,-4.802174918473289,-1.5648435179550368,2.9674446466338464,7.032555353366154,0.6941176470588235,0
15,166,-31.32466976754697,-21.175094978371156,1.8599637885830367,8.140036211416962,0.7590361445783133,0
16,182,-30.706774310570616,-21.175094978371156,1.2449620230012275,8.755037976998773,0.7692307692307693,0
17,170,-29.513041326506112,-20.55763283115658,2.012728113181996,7.987271886818004,0.8,0
18,176,-36.02810457977687,-20.55763283115658,2.305874152633195,7.694125847366805,0.7954545454545454,0
19,176,-25.369941714436422,-20.55763283115658,2.522443059344348,7.477556940655652,0.8579545454545454,0
20,160,-29.456258228954596,-20.175094978371156,2.967441846720355,7.032558153279645,0.88125,0
21,158,-126.88727079528779,-15.640847391173146,2.829442866720697,7.170557133279303,0.9556962025316456,0
22,176,-24.02679453249201,-15.640847391173146,2.878955119356931,7.121044880643069,0.9772727272727273,0
23,162,-123.25576453637113,-15.640847391173146,3.710551029234202,6.289448970765799,0.9012345679012346,0
24,168,-19.428533104767578,-15.640847391173146,4.319071672114539,5.680928327885461,0.7738095238095238,0
25,166,-20.699043551120397,-15.640847391173146,4.167317033441912,5.832682966558088,0.5903614457831325,0
26,178,-16.494314835791872,-15.640847391173146,2.9290699729345873,7.070930027065413,0.3707865168539326,0
27,172,-15.999905941759259,-15.640847391173146,1.664151716945683,8.335848283054316,0.23837209302325582,0
28,160,-15.640847391173143,-15.640847391173146,0.6828039570117025,9.317196042988298,0.18125,0
29,158,-15.671966286362911,-15.640847391173146,0.925516820246233,9.074483179753766,0.2911392405063291,0
