generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
142,174,-231525.89042039198,-229255.41984956572,5.094045417203248,4.905954582796752,0.5632183908045977,0
143,158,-231498.69312586795,-229255.41984956572,4.828845707437711,5.171154292562289,0.5253164556962026,0
144,174,-231719.041038819,-229255.41984956572,4.50191669739193,5.49808330260807,0.4425287356321839,0
145,174,-231086.90999659413,-229255.41984956572,4.368222072176737,5.631777927823263,0.5632183908045977,0
146,174,-232428.88209706236,-229255.41984956572,4.836559055055368,5.163440944944632,0.5344827586206896,0
147,166,-231517.94171969127,-229255.41984956572,4.2872468128951935,5.7127531871048065,0.6506024096385542,0
148,172,-231041.83617747086,-229255.41984956572,4.343682132293619,5.656317867706381,0.6162790697674418,0
149,170,-231319.62089169287,-229255.41984956572,4.383291107113715,5.616708892886285,0.6176470588235294,0
150,162,-81409.23437519759,-40798.87805900376,4.048796147875028,5.951203852124972,0.5925925925925926,0
151,170,-70694.36176836971,-15567.513063703878,6.95326724296006,3.0467327570399396,0.5941176470588235,0
152,166,-51381.7628661757,-176.20516213975955,8.479177738748753,1.5208222612512472,0.6385542168674698,0
153,172,-34475.332772011076,-176.20516213975955,8.580850240067926,1.4191497599320737,0.563953488372093,0
154,166,-21980.137060841378,-112.32147586836302,8.013594997170273,1.986405002829727,0.5963855421686747,0
155,170,-14199.082527963894,-11.00885519491543,7.772910857115913,2.227089142884087,0.5647058823529412,0
156,176,-9707.580590034837,-3.1374625141300525,7.7881858938060455,2.2118141061939545,0.4431818181818182,0
157,174,-194756.7470073449,-158354.52138785552,7.507186007192307,2.492813992807693,0.5,0
158,154,-188296.6441132749,-158248.11605856038,8.230702678083931,1.7692973219160688,0.43506493506493504,0
159,174,-180251.81110726416,-158243.4957525505,8.870567602421458,1.129432397578542,0.41379310344827586,0
160,164,-172047.2540185483,-158233.7631174327,8.87728606125324,1.1227139387467595,0.4024390243902439,0
161,178,-164605.2717700554,-158233.7631174327,8.364941877636287,1.6350581223637128,0.3595505617977528,0
162,166,-162921.75234522027,-158228.14281142282,7.499505057867358,2.500494942132642,0.29518072289156627,0
163,174,-161625.2697911626,-158228.14281142282,7.354289707405564,2.645710292594436,0.29310344827586204,0
164,168,-159916.5883268039,-158228.14281142282,6.452099776757826,3.5479002232421744,0.30952380952380953,0
165,164,-160105.09266918612,-158228.14281142282,6.373084291738886,3.626915708261114,0.35365853658536583,0
166,162,-161403.82331522935,-158228.14281142282,5.811566705165324,4.188433294834676,0.2962962962962963,0
